Open_time,Open,High,Low,Close,Volume,Close_time,Quote_asset_volume,Number_of_trades,Taker_buy_base_asset_volume,Taker_buy_quote_asset_volume
2025-05-01 00:00:00,2.1907,2.1972,2.1868,2.1966,2342575.1,2025-05-01 00:59:59.999,5137344.04009,25260,983377.9,2156840.02415
2025-05-01 01:00:00,2.1966,2.2047,2.1958,2.2017,2332668.4,2025-05-01 01:59:59.999,5133195.0017,28055,1132758.0,2492790.48163
2025-05-01 02:00:00,2.2017,2.2204,2.2011,2.2035,3802594.0,2025-05-01 02:59:59.999,8409705.39719,36038,1957036.2,4328846.14992
2025-05-01 03:00:00,2.2036,2.215,2.203,2.204,2370281.1,2025-05-01 03:59:59.999,5234067.16302,24900,1129483.3,2494013.6309
2025-05-01 04:00:00,2.2039,2.2086,2.1971,2.2067,2538085.8,2025-05-01 04:59:59.999,5590410.19141,18752,1540781.5,3393820.69839
2025-05-01 05:00:00,2.2068,2.2153,2.2042,2.2117,2730143.1,2025-05-01 05:59:59.999,6035887.78829,20557,1310464.7,2896932.79896
2025-05-01 06:00:00,2.2117,2.2148,2.196,2.1968,3914160.0,2025-05-01 06:59:59.999,8625779.7716,27967,1377794.5,3035337.54276
2025-05-01 07:00:00,2.1967,2.2059,2.1932,2.2001,4191298.7,2025-05-01 07:59:59.999,9216609.52041,24288,2094495.3,4605477.73138
2025-05-01 08:00:00,2.2001,2.2115,2.1979,2.2109,2884427.1,2025-05-01 08:59:59.999,6363506.14845,25714,1644084.4,3626743.47017
2025-05-01 09:00:00,2.2109,2.2188,2.2037,2.2149,3031151.0,2025-05-01 09:59:59.999,6704518.6241,31101,1324564.0,2929848.58574
2025-05-01 10:00:00,2.2149,2.2467,2.2144,2.236,9935735.5,2025-05-01 10:59:59.999,22180922.85881,66835,5428477.3,12116487.93193
2025-05-01 11:00:00,2.236,2.2405,2.2298,2.2376,4987343.8,2025-05-01 11:59:59.999,11150912.54968,30774,2207667.1,4935533.90916
2025-05-01 12:00:00,2.2376,2.2454,2.2325,2.2384,5543056.2,2025-05-01 12:59:59.999,12408368.79532,36266,2840395.9,6358704.02996
2025-05-01 13:00:00,2.2383,2.2437,2.2157,2.2164,6446757.0,2025-05-01 13:59:59.999,14379825.29145,60806,3042565.2,6788791.5801
2025-05-01 14:00:00,2.2165,2.2441,2.2165,2.2439,8238943.2,2025-05-01 14:59:59.999,18370890.59246,63113,4774730.9,10645686.99517
2025-05-01 15:00:00,2.2438,2.2567,2.236,2.2364,8356703.2,2025-05-01 15:59:59.999,18773468.87017,72722,4001533.5,8992334.67162
2025-05-01 16:00:00,2.2364,2.2531,2.2364,2.2414,4172968.3,2025-05-01 16:59:59.999,9374118.91357,34389,1994532.9,4480985.45249
2025-05-01 17:00:00,2.2414,2.2466,2.2282,2.2346,3559438.8,2025-05-01 17:59:59.999,7963808.67978,30915,1304254.9,2917860.39819
2025-05-01 18:00:00,2.2347,2.2356,2.2224,2.2335,3386518.9,2025-05-01 18:59:59.999,7549679.18377,27725,1564392.9,3488532.62251
2025-05-01 19:00:00,2.2336,2.2341,2.2165,2.2183,2940475.4,2025-05-01 19:59:59.999,6544342.81897,28371,1261250.9,2807970.8194
2025-05-01 20:00:00,2.2183,2.2253,2.2108,2.2153,3438628.7,2025-05-01 20:59:59.999,7627911.10937,37128,1539833.2,3415632.28612
2025-05-01 21:00:00,2.2154,2.2285,2.2151,2.222,1541921.2,2025-05-01 21:59:59.999,3427040.64671,16314,921558.3,2048422.92976
2025-05-01 22:00:00,2.222,2.2267,2.2131,2.2155,1780257.3,2025-05-01 22:59:59.999,3950505.8255,16886,768130.1,1704796.95892
